Date,Open,High,Low,Close,Adj Close,Volume,Stock Name,MA7,MA20,MACD,20SD,upper_band,lower_band,EMA,logmomentum
2021-11-17,354.5033264160156,373.21331787109375,351.8333435058594,363.0033264160156,363.0033264160156,94336200,TSLA,349.7861851283482,360.51283111572263,-7.334514000933723,32.1477441824834,424.8083194806894,296.21734275075585,358.0444241883799,5.891653400778071
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700,TSLA,353.2566615513393,363.8858306884766,-8.02242265027786,28.585190758585746,421.0562122056481,306.71544917130507,362.98813569951204,5.898416782612477
2021-11-19,366.2900085449219,379.5733337402344,364.23333740234375,379.0199890136719,379.0199890136719,64926900,TSLA,356.54761178152904,367.6754974365234,-7.048266984616191,24.90764524382323,417.49078792416987,317.86020694887696,373.6760379089519,5.934947075209988
2021-11-22,387.4433288574219,400.6499938964844,377.4766540527344,385.6233215332031,385.6233215332031,99217500,TSLA,360.99332536969865,369.8756637573242,-8.796700056787756,24.423721851123137,418.7231074595705,321.02822005507795,381.64089365845274,5.95226446972811
2021-11-23,389.1700134277344,393.5,354.2333374023437,369.6766662597656,369.6766662597656,108515100,TSLA,364.5938023158482,371.38566436767576,-11.595192883293521,23.355584663245583,418.09683369416695,324.67449504118457,373.66474205932803,5.909920016716581
2021-11-24,360.1300048828125,377.5899963378906,354.0,372.0,372.0,67680600,TSLA,369.47999354771207,372.68799743652346,-9.229401984727872,22.57599581218321,417.8399890608899,327.53600581215704,372.55491401977605,5.916202062607435
2021-11-26,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700,TSLA,370.7747584751674,372.76933135986326,-8.992532287734036,22.527014631568434,417.8233606230001,327.7153020967264,364.61164777221705,5.885103571847407
2021-11-29,366.9966735839844,380.8900146484375,366.7300109863281,378.9966735839844,378.9966735839844,58393500,TSLA,373.0595223563058,373.15249786376955,-7.433405674882806,22.566443152648052,418.28538416906565,328.01961155847346,374.20166498006193,5.9348853955384975
2021-11-30,381.4566650390625,389.3333435058594,372.6666564941406,381.586669921875,381.586669921875,81276000,TSLA,375.3633335658482,372.08866424560546,-8.015508010437088,21.5716784567702,415.23202115914586,328.94530733206506,379.1250016079373,5.941713930396558
2021-12-01,386.8999938964844,390.9466552734375,363.586669921875,365.0,365.0,68450400,TSLA,373.36047799246654,370.8053314208984,-10.487453520534643,21.167971609839277,413.14127464057697,328.4693882012199,369.7083338693124,5.8971538676367405
2021-12-02,366.3533325195313,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800,TSLA,369.91904994419644,368.6509979248047,-9.658217007908036,19.686079748912903,408.0231574226305,329.2788384269789,364.2583280866458,5.8875843940484165
2021-12-03,361.5966796875,363.5266723632813,333.4033203125,338.3233337402344,338.3233337402344,92322000,TSLA,365.44000244140625,365.06866455078125,-9.992211608172795,18.2369461824982,401.54255691577765,328.59477218578485,346.9683318557049,5.82104191767739
2021-12-06,333.836669921875,340.5466613769531,316.8333435058594,336.336669921875,336.336669921875,81663000,TSLA,360.3452410016741,361.5173309326172,-6.286055477187176,16.3893197838268,394.2959705002708,328.7386913649636,339.88055723315165,5.815135012007307
2021-12-07,348.0666809082031,352.5566711425781,342.2699890136719,350.5833435058594,350.5833435058594,56084700,TSLA,358.90857369559154,359.6641647338867,-4.389609494944011,15.34122689454697,390.34661852298063,328.9817109447928,347.0157480816235,5.856741998212308
2021-12-08,350.9033203125,357.4599914550781,344.3333435058594,356.32000732421875,356.32000732421875,41906400,TSLA,355.66904994419644,360.4218322753906,-2.82664126735267,14.742091520543708,389.90601531647803,330.9376492343032,353.218587576687,5.8730188125145215
2021-12-09,353.5466613769531,354.163330078125,334.1199951171875,334.6000061035156,334.6000061035156,59438400,TSLA,348.95666939871654,359.35266571044923,-3.558769914094512,15.817146114335175,390.9869579391196,327.7183734817789,340.8061999279061,5.8099426887805015
2021-12-10,336.25,340.32666015625,327.510009765625,339.010009765625,339.010009765625,59664300,TSLA,345.24381365094865,358.5779998779297,-1.3137647974685365,16.434504026106058,391.4470079301418,325.7089918257176,339.6087398197187,5.823075509735711
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.1366577148437,322.1366577148437,78595500,TSLA,339.61571829659596,357.46116638183594,-0.38896799970297025,18.11636193807164,393.6938902579792,321.22844250569267,327.9606850831354,5.771866757503213
2021-12-14,315.0,322.1366577148437,310.0,319.5033264160156,319.5033264160156,70806300,TSLA,336.9271458217076,356.54649963378904,2.8858871764383025,19.565304119036195,395.67710787186144,317.41589139571664,322.3224459717222,5.763632918964008
2021-12-15,317.7366638183594,326.25,309.4166564941406,325.3299865722656,325.3299865722656,75169200,TSLA,335.3547624860491,355.23416595458986,5.487174934305585,20.759967003464375,396.7540999615186,313.7142319476611,324.3274730387511,5.781761474571333
2021-12-16,331.5,331.6600036621094,307.2833251953125,308.97332763671875,308.97332763671875,82771500,TSLA,329.4104745047433,352.532666015625,4.202085690834849,23.081425248917483,398.69551651346,306.36981551779,314.0913761040629,5.730013180641619
2021-12-17,304.92333984375,320.2200012207031,303.0133361816406,310.8566589355469,310.8566589355469,100437300,TSLA,322.91571044921875,349.80249938964846,7.120383537312762,24.64803746422101,399.09857431809047,300.50642446120645,311.93489799171886,5.736109800013232
2021-12-20,303.5666809082031,307.2300109863281,297.7966613769531,299.9800109863281,299.9800109863281,56480100,TSLA,317.9699968610491,345.8505004882812,8.785842203448851,26.0154225618454,397.88134561197205,293.8196553645904,303.96497332145833,5.700376718267398
2021-12-21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900,TSLA,314.23189871651783,342.2115005493164,10.596853569843972,25.237807986554447,392.6871165224253,291.73588457620747,309.88387294309024,5.742500891019012
2021-12-22,321.8866577148437,338.5533447265625,319.01666259765625,336.2900085449219,336.2900085449219,93634200,TSLA,316.2538059779576,340.5421676635742,11.230501943431534,24.416331227646644,389.3748301188675,291.7095052082809,327.4879633443113,5.81499585447443
2021-12-23,335.6000061035156,357.6600036621094,332.5199890136719,355.6666564941406,355.6666564941406,92713200,TSLA,321.4199959891183,339.7255004882812,11.102980800034913,23.567153126555898,386.859806741393,292.59119423516944,346.2737587775309,5.871178352551545
2021-12-27,357.8900146484375,372.3333435058594,356.9066772460937,364.6466674804688,364.6466674804688,71145900,TSLA,327.0366646902902,339.9258331298828,8.347451046011315,23.77044651360995,387.4667261571027,292.3849401026629,358.5223645794895,5.896182702473502
2021-12-28,369.8299865722656,373.0,359.47332763671875,362.8233337402344,362.8233337402344,60324000,TSLA,334.7295227050781,339.11716613769534,4.197477395728129,22.618500271374916,384.3541666804452,293.8801655949455,361.3896773533194,5.891156064359286
2021-12-29,366.21331787109375,368.0,354.7133178710937,362.0633239746094,362.0633239746094,56154000,TSLA,342.04476056780135,338.14099884033203,1.3182035674985855,21.05649529986418,380.2539894400604,296.02800824060364,361.8387751008461,5.889053355621925
2021-12-30,353.77667236328125,365.1833190917969,351.04998779296875,356.7799987792969,356.7799987792969,47040900,TSLA,350.15904453822543,337.72999877929686,0.5192771803018559,20.5794632511166,378.8889252815301,296.57107227706365,358.4662575531466,5.874312558866062
2021-12-31,357.8133239746094,360.6666564941406,351.5299987792969,352.260009765625,352.260009765625,40733700,TSLA,355.78999982561385,337.2663330078125,-1.0363830680083197,20.1141413964609,377.49461580073427,297.0380502148907,354.3287590281322,5.8615267177952886
2022-01-03,382.5833435058594,400.3566589355469,378.6799926757813,399.9266662597656,399.9266662597656,103931400,TSLA,364.8809509277344,340.34649963378905,-2.5644367397675296,24.519000776027063,389.3845011858432,291.3084980817349,384.72736384922115,5.988777606162532
2022-01-04,396.51666259765625,402.6666564941406,374.3500061035156,383.1966552734375,383.1966552734375,100248300,TSLA,368.81380789620533,342.6894989013672,-6.92452704771074,26.290593449596745,395.27068580056067,290.1083120021737,383.70689146536535,5.945935280520987
2022-01-05,382.2166748046875,390.11334228515625,360.336669921875,362.7066650390625,362.7066650390625,80119800,TSLA,368.5366646902902,343.29566497802733,-9.73920330164242,26.619874041777564,396.53541306158246,290.0559168944722,369.70674051449674,5.890833565769373
2022-01-06,359.0,362.6666564941406,340.1666564941406,354.8999938964844,354.8999938964844,90336600,TSLA,367.4047589983259,343.22466430664065,-9.065083018709515,26.585178221383902,396.39502074940845,290.05430786387285,359.83557610248846,5.869014370104976
2022-01-07,360.1233215332031,360.30999755859375,336.6666564941406,342.32000732421875,342.32000732421875,84164700,TSLA,364.5842851911272,343.6106643676758,-9.589286426028423,26.509299335957845,396.6292630395915,290.5920656957601,348.1585302503086,5.832820475126894
2022-01-10,333.3333435058594,353.0333251953125,326.6666564941406,352.7066650390625,352.7066650390625,91815000,TSLA,364.00238037109375,344.29549713134764,-5.199441656149816,26.561059111678404,397.4176153547045,291.1733789079908,351.19062010947783,5.862797490221788
2022-01-11,351.22332763671875,358.6166687011719,346.2733459472656,354.79998779296875,354.79998779296875,66063300,TSLA,364.365234375,345.9286636352539,-4.076704106539239,26.127514096840574,398.183691828935,293.67363544157274,353.5968652318051,5.868731747223052
2022-01-12,359.6166687011719,371.61334228515625,357.5299987792969,368.739990234375,368.739990234375,83739000,TSLA,359.90999494280135,348.3904968261719,-3.3647668133453976,25.82444637975365,400.0393895856792,296.7416040666646,363.69228190018504,5.907376140169909
2022-01-13,369.6900024414063,371.8666687011719,342.17999267578125,343.85333251953125,343.85333251953125,97209900,TSLA,354.2895202636719,349.31666412353513,-6.064037875708266,25.280303957112007,399.87727203775916,298.7560562093111,350.4663156464158,5.837302753734268
2022-01-14,339.9599914550781,350.6666564941406,337.7933349609375,349.8699951171875,349.8699951171875,72924300,TSLA,352.4557102748326,351.3614974975586,-3.3832876949792876,23.43173298268502,398.22496346292866,304.4980315321886,350.06876862693025,5.854699345976981
2022-01-18,342.2033386230469,356.92999267578125,338.6866760253906,343.5033264160156,343.5033264160156,66743400,TSLA,350.8276149204799,352.993830871582,-1.9496001736978315,21.520730228510615,396.03529132860325,309.9523704145608,345.69180715298717,5.836281369818667
2022-01-19,347.2366638183594,351.5566711425781,331.6666564941406,331.8833312988281,331.8833312988281,75442500,TSLA,349.336661202567,354.58899688720703,-2.4267308007821953,18.330290954183315,391.24957879557365,317.9284149788404,336.4861565835478,5.8017658398262695
2022-01-20,336.57666015625,347.2200012207031,331.3333435058594,332.0899963378906,332.0899963378906,70488600,TSLA,346.3914228166853,355.55133056640625,-1.2925585509916004,16.43003308691812,388.4113967402425,322.69126439257,333.55538308644304,5.802390230680549
2022-01-21,332.11334228515625,334.8500061035156,313.5,314.6333312988281,314.6333312988281,103416000,TSLA,340.653329031808,354.46849670410154,-1.049786287587267,18.365882717815303,391.20026213973216,317.7367312684709,320.94068189469976,5.74822456885772
2022-01-24,301.586669921875,311.1700134277344,283.8233337402344,310.0,310.0,151565700,TSLA,332.26190185546875,352.1851638793945,3.305590048253862,20.876260439172384,393.93768475773925,310.43264300104977,313.6468939648999,5.733341276897746
2022-01-25,304.7333374023437,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900,TSLA,326.87333025251115,349.2594970703125,6.004981711992855,23.027258944029764,395.314014958372,303.20497918225294,308.6378521875187,5.720748832883838
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400,TSLA,321.5304739815848,346.74183044433596,6.577078350642012,24.189552844914772,395.1209361341655,298.3627247545064,311.1926182096417,5.741303029322548
2022-01-27,311.1199951171875,311.7966613769531,276.3333435058594,276.3666687011719,276.3666687011719,147109500,TSLA,311.9395228794643,342.4569976806641,5.192372686462988,28.53278286280827,399.5225634062806,285.39143195504755,287.9753185373285,5.6181035502887
2022-01-28,277.1866760253906,285.8333435058594,264.0033264160156,282.1166687011719,282.1166687011719,134789100,TSLA,304.8299996512277,338.7238311767578,9.299283184813476,31.309449185754307,401.34272954826645,276.1049328052492,284.0695519798908,5.6387697742731415
2022-01-31,290.9033203125,312.663330078125,287.3500061035156,312.239990234375,312.239990234375,104436000,TSLA,301.9942844935826,336.7228302001953,12.591416136404632,31.67552280970853,400.07387581961234,273.37178458077824,302.8498441495469,5.7405642873722185
2022-02-01,311.7366638183594,314.5666809082031,301.6666564941406,310.4166564941406,310.4166564941406,73138200,TSLA,301.3919023786272,332.24732971191406,11.929990221192952,28.432860853610652,389.1130514191354,275.38160800469274,307.8943857126094,5.734688771512615
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.8866577148437,301.8866577148437,66792900,TSLA,300.2328534807478,328.18182983398435,10.988638964365919,26.512653179671712,381.20713619332776,275.15652347464095,303.8892337140989,5.706733641392822
2022-02-03,294.0,312.3333435058594,293.50665283203125,297.0466613769531,297.0466613769531,78855600,TSLA,298.9347577776228,324.8988296508789,12.04959134788038,26.074152818401828,377.0471352876825,272.75052401407527,299.3275188226684,5.690517081687219
2022-02-04,299.0733337402344,312.1666564941406,293.72332763671875,307.7733459472656,307.7733459472656,73625400,TSLA,298.26380702427457,322.542497253418,12.793096964616268,25.33931182070815,373.2211208948343,271.86387361200167,304.95807023906656,5.726109188102548
2022-02-07,307.92999267578125,315.92333984375,300.9033203125,302.4466552734375,302.4466552734375,60994500,TSLA,301.98951939174106,320.54882965087893,11.571436839204523,25.2698410815926,371.08851181406413,270.0091474876937,303.28379359531385,5.708593069413377
2022-02-08,301.84332275390625,308.7633361816406,298.26666259765625,307.3333435058594,307.3333435058594,50729100,TSLA,305.59190150669644,318.28016357421876,11.71864016743416,24.246886158560727,366.7739358913402,269.7863912570973,305.98349353567755,5.724673866894952
2022-02-09,311.6666564941406,315.42333984375,306.6666564941406,310.6666564941406,310.6666564941406,52259400,TSLA,305.3671395438058,316.07349700927733,10.498816756643919,22.707752747338894,361.48900250395513,270.65799151459953,309.1056021746529,5.735496417295805
2022-02-10,302.7900085449219,314.60333251953125,298.8999938964844,301.51666259765625,301.51666259765625,66126900,TSLA,304.095711844308,312.7123306274414,10.099399976647646,19.207169429506592,351.1266694864546,274.29799176842823,304.0463091233218,5.705503202014219
2022-02-11,303.2099914550781,305.32000732421875,283.5666809082031,286.6666564941406,286.6666564941406,79645800,TSLA,301.92142595563615,309.8529968261719,8.491444021065206,18.57345465535351,346.9999061368789,272.70608751546484,292.459874037201,5.6548255943198935
2022-02-14,287.19000244140625,299.6266784667969,284.3833312988281,291.9200134277344,291.9200134277344,67756500,TSLA,301.18904767717635,306.9554977416992,9.800345655634032,16.39449981791082,339.7444973775209,274.16649810587757,292.09996696422326,5.6730483614424445
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200,TSLA,301.1466631208147,305.15416412353517,9.95033181666895,13.966962199051375,333.0880885216379,277.2202397254324,302.3510916898974,5.725141582989854
2022-02-16,304.6833190917969,308.8099975585937,300.4033203125,307.7966613769531,307.7966613769531,51294300,TSLA,301.91094970703125,303.94983062744143,9.342856240849926,12.502569543851815,328.95496971514507,278.9446915397378,305.9814714812679,5.726185187350948
2022-02-17,304.4200134277344,306.1666564941406,291.3666687011719,292.1166687011719,292.1166687011719,55178400,TSLA,299.7371390206473,301.95116424560547,7.6743310332565216,10.853648689489594,323.6584616245847,280.24386686662626,296.7382696278705,5.673724110194917
2022-02-18,295.3333435058594,295.6233215332031,279.2033386230469,285.6600036621094,285.6600036621094,68501700,TSLA,296.16476004464283,300.5024978637695,7.058849821208582,11.004362708768367,322.51122328130623,278.4937724462328,289.3527589840298,5.651295498507333
2022-02-22,278.0433349609375,285.57666015625,267.0333251953125,273.84332275390625,273.84332275390625,83288100,TSLA,292.21142578125,298.69466400146484,8.170238078091188,12.2602648274249,323.2151936563146,274.17413434661506,279.0131348306141,5.6088977211096145
2022-02-23,276.8099975585937,278.4333190917969,253.5200042724609,254.67999267578125,254.67999267578125,95256900,TSLA,287.6419023786272,296.1219970703125,7.669639517475332,15.569120918136324,327.26023890658513,264.98375523403985,262.7910400607255,5.53607360135821
2022-02-24,233.4633331298828,267.49334716796875,233.3333282470703,266.92333984375,266.92333984375,135322200,TSLA,284.0709490094866,293.8446640014648,14.51380327574958,16.36287907865531,326.57042215877544,261.1189058441542,265.5459065827418,5.583208071169102
2022-02-25,269.74334716796875,273.1666564941406,260.79998779296875,269.9566650390625,269.9566650390625,76067700,TSLA,278.71095057896207,293.5241638183594,14.735170638151544,16.780681547031016,327.0855269124214,259.9628007242974,268.4864122202889,5.594550270115342
2022-02-28,271.6700134277344,292.28668212890625,271.57000732421875,290.1433410644531,290.1433410644531,99006900,TSLA,276.18904767717635,293.9254974365234,15.942505315150981,16.588378675664824,327.10225478785304,260.7487400851938,282.9243647830651,5.666922554992525
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900,TSLA,275.61856951032365,292.7196640014648,13.963995638097003,16.054964387126642,324.8295927757181,260.60973522721156,286.3903359498238,5.659911815221878
2022-03-02,290.7099914550781,295.49334716796875,281.42333984375,293.2966613769531,293.2966613769531,74643300,TSLA,276.7095206124442,291.8636642456055,12.492255458773514,15.508860657550544,322.8813855607066,260.8459429305044,290.99455290124337,5.677769250146233
2022-03-03,292.92333984375,295.4800109863281,277.5333251953125,279.7633361816406,279.7633361816406,61623600,TSLA,277.55523681640625,290.7574981689453,9.883048029687131,15.545274950420369,321.84804806978605,259.66694826810453,283.5070750881749,5.63036316443399
2022-03-04,283.0333251953125,285.2166748046875,275.0533447265625,279.42999267578125,279.42999267578125,66999600,TSLA,281.0909511021205,289.87666473388674,9.073037178427171,15.66877106730645,321.2142068684996,258.53912259927387,280.7890201465791,5.629166654969988
2022-03-07,285.4333190917969,288.7133178710937,268.19000244140625,268.1933288574219,268.1933288574219,72494100,TSLA,281.27237810407365,287.89766387939454,7.092185394584021,15.78847733911998,319.4746185576345,256.32070920115456,272.39189262047427,5.587972474499848
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100,TSLA,281.9642813546317,286.5153305053711,8.868834708747272,15.657356391456197,317.8300432882835,255.20061772245867,273.99728940213726,5.6123978682705955
2022-03-09,279.82666015625,286.85333251953125,277.336669921875,286.3233337402344,286.3233337402344,59184000,TSLA,281.41856602260043,285.46483001708987,8.869293954896932,14.87222693508405,315.209283887258,255.72037614692175,282.21465229420204,5.653623041556615
2022-03-10,283.8166809082031,284.8166809082031,270.1199951171875,279.4333190917969,279.4333190917969,58648500,TSLA,280.17713710239957,283.90316314697264,7.718301662077238,13.678547445509949,311.26025803799257,256.5460682559527,280.36043015926526,5.62917860194493
2022-03-11,280.0666809082031,281.26666259765625,264.5899963378906,265.1166687011719,265.1166687011719,67037100,TSLA,276.1514238630022,282.0831634521484,6.194867877661977,13.633163082490654,309.34948961712973,254.81683728716712,270.19792252053634,5.576390932423762
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200,TSLA,272.67904227120533,280.52266387939454,7.10055592269714,14.815813756336789,310.1542913920681,250.89103636672095,260.37041753288713,5.539130546596533
2022-03-15,258.42333984375,268.5233459472656,252.19000244140625,267.2966613769531,267.2966613769531,66841200,TSLA,270.9457092285156,279.29149627685547,8.826133691071732,14.841922311556722,308.9753408999689,249.60765165374204,264.9879134289311,5.584610955666393
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800,TSLA,272.64332798549106,277.92149658203124,9.395668863689764,13.286411499869395,304.49431958177,251.34867358229246,275.04707791381037,5.631486511664791
2022-03-17,276.9966735839844,291.6666564941406,275.239990234375,290.5333251953125,290.5333251953125,66582900,TSLA,274.8909476143973,277.0583297729492,9.50041282277499,11.710718192220314,300.47976615738986,253.63689338850858,285.3712427681451,5.6682704033252405
2022-03-18,291.4966735839844,302.6166687011719,289.1300048828125,301.7966613769531,301.7966613769531,100414200,TSLA,277.10142299107144,277.5423294067383,8.232121772512983,12.536733095265685,302.61579559726965,252.46886321620693,296.3215218406838,5.706434492868321
2022-03-21,304.99334716796875,314.2833251953125,302.36334228515625,307.0533447265625,307.0533447265625,81981600,TSLA,281.0471409388951,278.61199645996095,5.57502716632132,14.08310577127273,306.7782080025064,250.4457849174155,303.4760704312696,5.723759415930589
2022-03-22,310.0,332.6199951171875,307.25,331.32666015625,331.32666015625,105868500,TSLA,290.5057111467634,281.4861633300781,4.48114690275014,18.294696255997103,318.07555584207233,244.8967708180839,322.0431302479232,5.800082044114489
2022-03-23,326.64666748046875,346.8999938964844,325.4666748046875,333.03668212890625,333.03668212890625,120676200,TSLA,301.5885707310268,285.40399780273435,1.3817473948670909,20.508174204785877,326.42034621230613,244.3876493931626,329.37216483524526,5.805245451153181
